"COUNTRY.ID","COUNTRY","COUNTRY.Description","INDICATOR.ID","INDICATOR","INDICATOR.Description","GEOGRAPHIC_MARINE_ZONES_AND_CLIMATIC_CLASSIFICATIONS.ID","GEOGRAPHIC_MARINE_ZONES_AND_CLIMATIC_CLASSIFICATIONS","GEOGRAPHIC_MARINE_ZONES_AND_CLIMATIC_CLASSIFICATIONS.Description","FREQUENCY.ID","FREQUENCY","FREQUENCY.Description","TIME_PERIOD","OBS_VALUE","SCALE.ID","SCALE","SCALE.Description"
"CRI","Costa Rica","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2000","115.1274336","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CRI","Costa Rica","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2001","115.3327717","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CRI","Costa Rica","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2002","110.0023217","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CRI","Costa Rica","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2003","112.3742691","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CRI","Costa Rica","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2004","110.5882505","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CRI","Costa Rica","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2005","111.6868204","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CRI","Costa Rica","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2006","108.0105264","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CRI","Costa Rica","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2007","104.0537167","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CRI","Costa Rica","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2008","102.4605763","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CRI","Costa Rica","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2009","104.4481887","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CRI","Costa Rica","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2010","103.9326032","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CRI","Costa Rica","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2011","104.4148933","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CRI","Costa Rica","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2012","104.1956518","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CRI","Costa Rica","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2013","102.8310624","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CRI","Costa Rica","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2014","100.064027","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CRI","Costa Rica","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2015","100","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CRI","Costa Rica","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2016","99.73734494","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CRI","Costa Rica","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2017","95.53533079","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CRI","Costa Rica","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2018","93.15621462","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CRI","Costa Rica","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2019","91.98350579","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CRI","Costa Rica","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2020","91.17474109","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CRI","Costa Rica","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2021","91.52839903","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"CRI","Costa Rica","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2022","90.69941681","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"MEX","Mexico","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1992","96.10357645","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"MEX","Mexico","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1993","96.32405205","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"MEX","Mexico","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1994","96.19062462","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"MEX","Mexico","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1995","96.30624905","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"MEX","Mexico","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1996","96.39142295","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"MEX","Mexico","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1997","96.58992346","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"MEX","Mexico","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1998","97.01896232","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"MEX","Mexico","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1999","98.58370643","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"MEX","Mexico","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2000","98.74038435","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"MEX","Mexico","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2001","99.27861678","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"MEX","Mexico","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2002","99.46901143","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"MEX","Mexico","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2003","101.3779374","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"MEX","Mexico","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2004","99.48603063","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"MEX","Mexico","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2005","99.70786949","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"MEX","Mexico","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2006","99.87238053","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"MEX","Mexico","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2007","100.0082565","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"MEX","Mexico","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2008","100.1041404","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"MEX","Mexico","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2009","100.2440666","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"MEX","Mexico","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2010","100.1506024","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"MEX","Mexico","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2011","100.0497724","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"MEX","Mexico","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2012","100.1922741","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"MEX","Mexico","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2013","100.7577634","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"MEX","Mexico","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2014","100.0951101","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"MEX","Mexico","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2015","100","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"MEX","Mexico","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2016","100.2178275","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"MEX","Mexico","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2017","99.42707719","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"MEX","Mexico","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2018","99.25812638","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"MEX","Mexico","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2019","99.31977717","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"MEX","Mexico","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2020","99.54422033","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"MEX","Mexico","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2021","99.53924035","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"MEX","Mexico","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2022","98.51216347","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"HND","Honduras","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1992","124.973401","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"HND","Honduras","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1993","127.770459","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"HND","Honduras","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1994","126.8750414","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"HND","Honduras","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1995","129.9317926","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"HND","Honduras","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1996","129.6230894","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"HND","Honduras","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1997","128.0947152","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"HND","Honduras","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1998","128.0827955","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"HND","Honduras","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1999","126.6962453","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"HND","Honduras","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2000","116.4663565","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"HND","Honduras","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2001","115.2731607","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"HND","Honduras","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2002","115.0056288","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"HND","Honduras","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2003","114.0692669","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"HND","Honduras","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2004","110.8245465","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"HND","Honduras","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2005","110.187502","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"HND","Honduras","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2006","109.5860235","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"HND","Honduras","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2007","109.3078964","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"HND","Honduras","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2008","108.3411695","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"HND","Honduras","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2009","107.4021588","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"HND","Honduras","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2010","103.2527647","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"HND","Honduras","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2011","101.475399","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"HND","Honduras","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2012","99.90331766","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"HND","Honduras","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2013","100.0423813","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"HND","Honduras","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2014","99.93898874","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"HND","Honduras","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2015","100","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"HND","Honduras","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2016","100.6106443","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"HND","Honduras","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2017","99.51800049","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"HND","Honduras","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2018","99.53513012","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"HND","Honduras","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2019","100.1656403","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"HND","Honduras","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2020","100.5258817","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"HND","Honduras","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2021","97.39611303","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"HND","Honduras","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2022","97.51813117","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"HTI","Haiti","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1992","95.04204342","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"HTI","Haiti","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1993","95.0966449","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"HTI","Haiti","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1994","95.78546846","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"HTI","Haiti","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1995","95.56244095","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
